Tiempo,RmsElectro
53.1875,1.129
53.19140625,1.128
53.1953125,1.128
53.19921875,1.128
53.203125,1.128
53.20703125,1.128
53.2109375,1.128
53.21484375,1.128
53.21875,1.128
53.22265625,1.128
53.2265625,1.128
53.23046875,1.128
53.234375,1.128
53.23828125,1.128
53.2421875,1.128
53.24609375,1.128
53.25,1.128
53.25390625,1.128
53.2578125,1.128
53.26171875,1.128
53.265625,1.128
53.26953125,1.128
53.2734375,1.128
53.27734375,1.128
53.28125,1.128
53.28515625,1.128
53.2890625,1.127
53.29296875,1.127
53.296875,1.127
53.30078125,1.127
53.3046875,1.127
53.30859375,1.127
53.3125,1.127
53.31640625,1.127
53.3203125,1.127
53.32421875,1.127
53.328125,1.127
53.33203125,1.127
53.3359375,1.127
53.33984375,1.127
53.34375,1.127
53.34765625,1.127
53.3515625,1.127
53.35546875,1.127
53.359375,1.127
53.36328125,1.127
53.3671875,1.127
53.37109375,1.127
53.375,1.127
53.37890625,1.127
53.3828125,1.126
53.38671875,1.126
53.390625,1.126
53.39453125,1.126
53.3984375,1.126
53.40234375,1.126
53.40625,1.126
53.41015625,1.126
53.4140625,1.126
53.41796875,1.126
53.421875,1.126
53.42578125,1.126
53.4296875,1.126
53.43359375,1.126
53.4375,1.126
53.44140625,1.126
53.4453125,1.126
53.44921875,1.126
53.453125,1.126
53.45703125,1.126
53.4609375,1.126
53.46484375,1.126
53.46875,1.126
53.47265625,1.126
53.4765625,1.125
53.48046875,1.125
53.484375,1.125
53.48828125,1.125
53.4921875,1.125
53.49609375,1.125
53.5,1.125
53.50390625,1.125
53.5078125,1.125
53.51171875,1.125
53.515625,1.125
53.51953125,1.125
53.5234375,1.125
53.52734375,1.125
53.53125,1.125
53.53515625,1.125
53.5390625,1.125
53.54296875,1.125
53.546875,1.125
53.55078125,1.125
53.5546875,1.125
53.55859375,1.125
53.5625,1.125
53.56640625,1.125
53.5703125,1.125
53.57421875,1.125
53.578125,1.125
53.58203125,1.125
53.5859375,1.125
53.58984375,1.125
53.59375,1.125
53.59765625,1.125
53.6015625,1.124
53.60546875,1.124
53.609375,1.124
53.61328125,1.124
53.6171875,1.124
53.62109375,1.124
53.625,1.124
53.62890625,1.124
53.6328125,1.124
53.63671875,1.124
53.640625,1.124
53.64453125,1.124
53.6484375,1.124
53.65234375,1.124
53.65625,1.124
53.66015625,1.123
53.6640625,1.123
53.66796875,1.123
53.671875,1.123
53.67578125,1.123
53.6796875,1.123
53.68359375,1.123
53.6875,1.123
53.69140625,1.123
53.6953125,1.123
53.69921875,1.123
53.703125,1.123
53.70703125,1.123
53.7109375,1.123
53.71484375,1.123
53.71875,1.123
53.72265625,1.123
53.7265625,1.123
53.73046875,1.123
53.734375,1.123
53.73828125,1.123
53.7421875,1.123
53.74609375,1.123
53.75,1.123
53.75390625,1.123
53.7578125,1.123
53.76171875,1.123
53.765625,1.123
53.76953125,1.123
53.7734375,1.123
53.77734375,1.123
53.78125,1.123
53.78515625,1.123
53.7890625,1.122
53.79296875,1.122
53.796875,1.122
53.80078125,1.122
53.8046875,1.122
53.80859375,1.122
53.8125,1.122
53.81640625,1.122
53.8203125,1.122
53.82421875,1.122
53.828125,1.122
53.83203125,1.122
53.8359375,1.122
53.83984375,1.122
53.84375,1.122
53.84765625,1.122
53.8515625,1.122
53.85546875,1.122
53.859375,1.122
53.86328125,1.122
53.8671875,1.122
53.87109375,1.122
53.875,1.122
53.87890625,1.122
53.8828125,1.121
53.88671875,1.121
53.890625,1.121
53.89453125,1.121
53.8984375,1.121
53.90234375,1.121
53.90625,1.121
53.91015625,1.121
53.9140625,1.121
53.91796875,1.121
53.921875,1.121
53.92578125,1.121
53.9296875,1.121
53.93359375,1.121
53.9375,1.121
53.94140625,1.121
53.9453125,1.121
53.94921875,1.121
53.953125,1.121
53.95703125,1.12
53.9609375,1.12
53.96484375,1.12
53.96875,1.12
53.97265625,1.12
53.9765625,1.12
53.98046875,1.12
53.984375,1.12
53.98828125,1.12
53.9921875,1.12
53.99609375,1.12
54,1.12
54.00390625,1.12
54.0078125,1.12
54.01171875,1.12
54.015625,1.12
54.01953125,1.119
54.0234375,1.119
54.02734375,1.119
54.03125,1.119
54.03515625,1.119
54.0390625,1.119
54.04296875,1.119
54.046875,1.119
54.05078125,1.119
54.0546875,1.119
54.05859375,1.119
54.0625,1.119
54.06640625,1.119
54.0703125,1.119
54.07421875,1.119
54.078125,1.119
54.08203125,1.119
54.0859375,1.119
54.08984375,1.119
54.09375,1.119
54.09765625,1.119
54.1015625,1.119
54.10546875,1.119
54.109375,1.119
54.11328125,1.119
54.1171875,1.119
54.12109375,1.119
54.125,1.119
54.12890625,1.119
54.1328125,1.119
54.13671875,1.119
54.140625,1.119
54.14453125,1.119
54.1484375,1.119
54.15234375,1.119
54.15625,1.119
54.16015625,1.119
54.1640625,1.119
54.16796875,1.119
54.171875,1.119
54.17578125,1.119
54.1796875,1.119
54.18359375,1.119
54.1875,1.119
54.19140625,1.119
54.1953125,1.119
54.19921875,1.119
54.203125,1.119
54.20703125,1.119
54.2109375,1.119
54.21484375,1.119
54.21875,1.119
54.22265625,1.119
54.2265625,1.119
54.23046875,1.119
54.234375,1.119
54.23828125,1.119
54.2421875,1.119
54.24609375,1.119
54.25,1.119
54.25390625,1.119
54.2578125,1.119
54.26171875,1.119
54.265625,1.119
54.26953125,1.119
54.2734375,1.119
54.27734375,1.119
54.28125,1.119
54.28515625,1.119
54.2890625,1.119
54.29296875,1.118
54.296875,1.118
54.30078125,1.118
54.3046875,1.118
54.30859375,1.118
54.3125,1.118
54.31640625,1.118
54.3203125,1.118
54.32421875,1.118
54.328125,1.118
54.33203125,1.118
54.3359375,1.118
54.33984375,1.118
54.34375,1.118
54.34765625,1.118
54.3515625,1.118
54.35546875,1.118
54.359375,1.118
54.36328125,1.118
54.3671875,1.118
54.37109375,1.118
54.375,1.118
54.37890625,1.118
54.3828125,1.118
54.38671875,1.118
54.390625,1.118
54.39453125,1.118
54.3984375,1.118
54.40234375,1.118
54.40625,1.118
54.41015625,1.118
54.4140625,1.118
54.41796875,1.118
54.421875,1.118
54.42578125,1.118
54.4296875,1.118
54.43359375,1.118
54.4375,1.118
54.44140625,1.119
54.4453125,1.119
54.44921875,1.119
54.453125,1.119
54.45703125,1.119
54.4609375,1.119
54.46484375,1.119
54.46875,1.119
54.47265625,1.119
54.4765625,1.119
54.48046875,1.119
54.484375,1.119
54.48828125,1.119
54.4921875,1.119
54.49609375,1.119
54.5,1.119
54.50390625,1.119
54.5078125,1.119
54.51171875,1.119
54.515625,1.119
54.51953125,1.119
54.5234375,1.119
54.52734375,1.119
54.53125,1.119
54.53515625,1.119
54.5390625,1.119
54.54296875,1.119
54.546875,1.119
54.55078125,1.119
54.5546875,1.119
54.55859375,1.119
54.5625,1.12
54.56640625,1.12
54.5703125,1.12
54.57421875,1.12
54.578125,1.12
54.58203125,1.12
54.5859375,1.12
54.58984375,1.12
54.59375,1.12
54.59765625,1.12
54.6015625,1.12
54.60546875,1.12
54.609375,1.12
54.61328125,1.12
54.6171875,1.12
54.62109375,1.121
54.625,1.121
54.62890625,1.121
54.6328125,1.121
54.63671875,1.121
54.640625,1.121
54.64453125,1.121
54.6484375,1.121
54.65234375,1.121
54.65625,1.122
54.66015625,1.122
54.6640625,1.122
54.66796875,1.122
54.671875,1.122
54.67578125,1.122
54.6796875,1.122
54.68359375,1.122
54.6875,1.123
54.69140625,1.123
54.6953125,1.123
54.69921875,1.123
54.703125,1.123
54.70703125,1.123
54.7109375,1.123
54.71484375,1.124
54.71875,1.124
54.72265625,1.124
54.7265625,1.124
54.73046875,1.124
54.734375,1.124
54.73828125,1.124
54.7421875,1.125
54.74609375,1.125
54.75,1.125
54.75390625,1.125
54.7578125,1.125
54.76171875,1.125
54.765625,1.126
54.76953125,1.126
54.7734375,1.126
54.77734375,1.126
54.78125,1.126
54.78515625,1.126
54.7890625,1.126
54.79296875,1.126
54.796875,1.127
54.80078125,1.127
54.8046875,1.127
54.80859375,1.127
54.8125,1.127
54.81640625,1.127
54.8203125,1.128
54.82421875,1.128
54.828125,1.128
54.83203125,1.128
54.8359375,1.128
54.83984375,1.128
54.84375,1.129
54.84765625,1.129
54.8515625,1.129
54.85546875,1.129
54.859375,1.129
54.86328125,1.13
54.8671875,1.13
54.87109375,1.13
54.875,1.13
54.87890625,1.13
54.8828125,1.131
54.88671875,1.131
54.890625,1.131
54.89453125,1.131
54.8984375,1.131
54.90234375,1.131
54.90625,1.132
54.91015625,1.132
54.9140625,1.132
54.91796875,1.132
54.921875,1.132
54.92578125,1.132
54.9296875,1.133
54.93359375,1.133
54.9375,1.133
54.94140625,1.133
54.9453125,1.133
54.94921875,1.133
54.953125,1.133
54.95703125,1.134
54.9609375,1.134
54.96484375,1.134
54.96875,1.134
54.97265625,1.134
54.9765625,1.134
54.98046875,1.135
54.984375,1.135
54.98828125,1.135
54.9921875,1.135
54.99609375,1.135
55,1.135
55.00390625,1.135
55.0078125,1.135
55.01171875,1.136
55.015625,1.136
55.01953125,1.136
55.0234375,1.136
55.02734375,1.136
55.03125,1.136
55.03515625,1.136
55.0390625,1.136
55.04296875,1.137
55.046875,1.137
55.05078125,1.137
55.0546875,1.137
55.05859375,1.137
55.0625,1.137
55.06640625,1.137
55.0703125,1.137
55.07421875,1.138
55.078125,1.138
55.08203125,1.138
55.0859375,1.138
55.08984375,1.138
55.09375,1.138
55.09765625,1.138
55.1015625,1.139
55.10546875,1.139
55.109375,1.139
55.11328125,1.139
55.1171875,1.139
55.12109375,1.139
55.125,1.14
55.12890625,1.14
55.1328125,1.14
55.13671875,1.14
55.140625,1.141
55.14453125,1.141
55.1484375,1.141
55.15234375,1.141
55.15625,1.141
55.16015625,1.141
55.1640625,1.142
55.16796875,1.142
55.171875,1.142
55.17578125,1.142
55.1796875,1.142
55.18359375,1.142
55.1875,1.142
55.19140625,1.143
55.1953125,1.143
55.19921875,1.143
55.203125,1.143
55.20703125,1.143
55.2109375,1.143
55.21484375,1.143
55.21875,1.143
55.22265625,1.143
55.2265625,1.143
55.23046875,1.143
55.234375,1.144
55.23828125,1.144
55.2421875,1.144
55.24609375,1.144
55.25,1.144
55.25390625,1.144
55.2578125,1.144
55.26171875,1.144
55.265625,1.145
55.26953125,1.145
55.2734375,1.145
55.27734375,1.145
55.28125,1.145
55.28515625,1.145
55.2890625,1.145
55.29296875,1.146
55.296875,1.146
55.30078125,1.146
55.3046875,1.146
55.30859375,1.146
55.3125,1.146
55.31640625,1.146
55.3203125,1.146
55.32421875,1.147
55.328125,1.147
55.33203125,1.147
55.3359375,1.147
55.33984375,1.147
55.34375,1.147
55.34765625,1.147
55.3515625,1.147
55.35546875,1.148
55.359375,1.148
55.36328125,1.148
55.3671875,1.148
55.37109375,1.148
55.375,1.148
55.37890625,1.148
55.3828125,1.148
55.38671875,1.148
55.390625,1.148
55.39453125,1.149
55.3984375,1.149
55.40234375,1.149
55.40625,1.149
55.41015625,1.149
55.4140625,1.149
55.41796875,1.149
55.421875,1.149
55.42578125,1.149
55.4296875,1.15
55.43359375,1.15
55.4375,1.15
55.44140625,1.15
55.4453125,1.15
55.44921875,1.15
55.453125,1.15
55.45703125,1.151
55.4609375,1.151
55.46484375,1.151
55.46875,1.151
55.47265625,1.151
55.4765625,1.151
55.48046875,1.151
55.484375,1.151
55.48828125,1.152
55.4921875,1.152
55.49609375,1.152
55.5,1.152
55.50390625,1.152
55.5078125,1.152
55.51171875,1.152
55.515625,1.152
55.51953125,1.152
55.5234375,1.152
55.52734375,1.153
55.53125,1.153
55.53515625,1.153
55.5390625,1.153
55.54296875,1.153
55.546875,1.153
55.55078125,1.153
55.5546875,1.153
55.55859375,1.153
55.5625,1.153
55.56640625,1.154
55.5703125,1.154
55.57421875,1.154
55.578125,1.154
55.58203125,1.154
55.5859375,1.154
55.58984375,1.154
55.59375,1.154
55.59765625,1.154
55.6015625,1.154
55.60546875,1.155
55.609375,1.155
55.61328125,1.155
55.6171875,1.155
55.62109375,1.155
55.625,1.155
55.62890625,1.155
55.6328125,1.155
55.63671875,1.155
55.640625,1.155
55.64453125,1.156
55.6484375,1.156
55.65234375,1.156
55.65625,1.156
55.66015625,1.156
55.6640625,1.156
55.66796875,1.156
55.671875,1.156
55.67578125,1.156
55.6796875,1.156
55.68359375,1.156
55.6875,1.156
55.69140625,1.156
55.6953125,1.156
55.69921875,1.156
55.703125,1.156
55.70703125,1.156
55.7109375,1.156
55.71484375,1.156
55.71875,1.157
55.72265625,1.157
55.7265625,1.157
55.73046875,1.157
55.734375,1.157
55.73828125,1.157
55.7421875,1.157
55.74609375,1.157
55.75,1.157
55.75390625,1.157
55.7578125,1.157
55.76171875,1.157
55.765625,1.157
55.76953125,1.157
55.7734375,1.157
55.77734375,1.157
55.78125,1.157
55.78515625,1.157
55.7890625,1.157
55.79296875,1.157
55.796875,1.157
55.80078125,1.157
55.8046875,1.157
55.80859375,1.157
55.8125,1.157
55.81640625,1.158
55.8203125,1.158
55.82421875,1.158
55.828125,1.158
55.83203125,1.158
55.8359375,1.158
55.83984375,1.158
55.84375,1.158
55.84765625,1.158
55.8515625,1.158
55.85546875,1.158
55.859375,1.158
55.86328125,1.158
55.8671875,1.158
55.87109375,1.158
55.875,1.158
55.87890625,1.158
55.8828125,1.158
55.88671875,1.158
55.890625,1.158
55.89453125,1.159
55.8984375,1.159
55.90234375,1.159
55.90625,1.159
55.91015625,1.159
55.9140625,1.159
55.91796875,1.159
55.921875,1.159
55.92578125,1.159
55.9296875,1.159
55.93359375,1.159
55.9375,1.159
55.94140625,1.159
55.9453125,1.159
55.94921875,1.159
55.953125,1.159
55.95703125,1.159
55.9609375,1.159
55.96484375,1.159
55.96875,1.159
55.97265625,1.159
55.9765625,1.159
55.98046875,1.159
55.984375,1.159
55.98828125,1.159
55.9921875,1.159
55.99609375,1.159
56,1.159
56.00390625,1.159
56.0078125,1.159
56.01171875,1.159
56.015625,1.16
56.01953125,1.16
56.0234375,1.16
56.02734375,1.16
56.03125,1.16
56.03515625,1.16
56.0390625,1.16
56.04296875,1.16
56.046875,1.16
56.05078125,1.16
56.0546875,1.16
56.05859375,1.16
56.0625,1.16
56.06640625,1.16
56.0703125,1.16
56.07421875,1.16
56.078125,1.16
56.08203125,1.16
56.0859375,1.16
56.08984375,1.16
56.09375,1.16
56.09765625,1.16
56.1015625,1.16
56.10546875,1.16
56.109375,1.16
56.11328125,1.161
56.1171875,1.161
56.12109375,1.161
56.125,1.161
56.12890625,1.161
56.1328125,1.161
56.13671875,1.161
56.140625,1.161
56.14453125,1.161
56.1484375,1.161
56.15234375,1.161
56.15625,1.161
56.16015625,1.161
56.1640625,1.161
56.16796875,1.161
56.171875,1.161
56.17578125,1.161
56.1796875,1.161
56.18359375,1.161
56.1875,1.161
56.19140625,1.161
56.1953125,1.161
56.19921875,1.161
56.203125,1.161
56.20703125,1.161
56.2109375,1.161
56.21484375,1.161
56.21875,1.161
56.22265625,1.161
56.2265625,1.161
56.23046875,1.161
56.234375,1.161
56.23828125,1.161
56.2421875,1.161
56.24609375,1.161
56.25,1.161
56.25390625,1.161
56.2578125,1.161
56.26171875,1.161
56.265625,1.161
56.26953125,1.161
56.2734375,1.161
56.27734375,1.161
56.28125,1.161
56.28515625,1.161
56.2890625,1.161
56.29296875,1.161
56.296875,1.161
56.30078125,1.161
56.3046875,1.161
56.30859375,1.161
56.3125,1.161
56.31640625,1.161
56.3203125,1.161
56.32421875,1.161
56.328125,1.161
56.33203125,1.161
56.3359375,1.161
56.33984375,1.161
56.34375,1.161
56.34765625,1.161
56.3515625,1.161
56.35546875,1.161
56.359375,1.161
56.36328125,1.161
56.3671875,1.161
56.37109375,1.161
56.375,1.161
56.37890625,1.161
56.3828125,1.162
56.38671875,1.162
56.390625,1.162
56.39453125,1.162
56.3984375,1.162
56.40234375,1.162
56.40625,1.162
56.41015625,1.162
56.4140625,1.162
56.41796875,1.162
56.421875,1.162
56.42578125,1.162
56.4296875,1.162
56.43359375,1.162
56.4375,1.162
56.44140625,1.162
56.4453125,1.162
56.44921875,1.162
56.453125,1.162
56.45703125,1.162
56.4609375,1.162
56.46484375,1.162
56.46875,1.162
56.47265625,1.162
56.4765625,1.162
56.48046875,1.162
56.484375,1.162
56.48828125,1.162
56.4921875,1.162
56.49609375,1.162
56.5,1.162
56.50390625,1.162
56.5078125,1.162
56.51171875,1.162
56.515625,1.162
56.51953125,1.162
56.5234375,1.162
56.52734375,1.162
56.53125,1.163
56.53515625,1.163
56.5390625,1.163
56.54296875,1.163
56.546875,1.163
56.55078125,1.163
56.5546875,1.163
56.55859375,1.163
56.5625,1.163
56.56640625,1.163
56.5703125,1.163
56.57421875,1.163
56.578125,1.163
56.58203125,1.163
56.5859375,1.163
56.58984375,1.163
56.59375,1.163
56.59765625,1.163
56.6015625,1.163
56.60546875,1.163
56.609375,1.163
56.61328125,1.163
56.6171875,1.163
56.62109375,1.163
56.625,1.163
56.62890625,1.163
56.6328125,1.163
56.63671875,1.163
56.640625,1.163
56.64453125,1.163
56.6484375,1.164
56.65234375,1.164
56.65625,1.164
56.66015625,1.164
56.6640625,1.164
56.66796875,1.164
56.671875,1.164
56.67578125,1.164
56.6796875,1.164
56.68359375,1.164
56.6875,1.164
56.69140625,1.164
56.6953125,1.164
56.69921875,1.164
56.703125,1.164
56.70703125,1.164
56.7109375,1.164
56.71484375,1.164
56.71875,1.164
56.72265625,1.165
56.7265625,1.165
56.73046875,1.165
56.734375,1.164
56.73828125,1.164
56.7421875,1.164
56.74609375,1.164
56.75,1.164
56.75390625,1.165
56.7578125,1.165
56.76171875,1.165
56.765625,1.165
56.76953125,1.165
56.7734375,1.165
56.77734375,1.165
56.78125,1.165
56.78515625,1.165
56.7890625,1.165
56.79296875,1.165
56.796875,1.165
56.80078125,1.165
56.8046875,1.165
56.80859375,1.165
56.8125,1.165
56.81640625,1.166
56.8203125,1.166
56.82421875,1.166
56.828125,1.166
56.83203125,1.166
56.8359375,1.166
56.83984375,1.166
56.84375,1.166
56.84765625,1.166
56.8515625,1.166
56.85546875,1.166
56.859375,1.166
56.86328125,1.166
56.8671875,1.166
56.87109375,1.166
56.875,1.166
56.87890625,1.166
56.8828125,1.166
56.88671875,1.166
56.890625,1.166
56.89453125,1.166
56.8984375,1.166
56.90234375,1.166
56.90625,1.167
56.91015625,1.167
56.9140625,1.167
56.91796875,1.167
56.921875,1.167
56.92578125,1.167
56.9296875,1.167
56.93359375,1.167
56.9375,1.167
56.94140625,1.167
56.9453125,1.168
56.94921875,1.168
56.953125,1.168
56.95703125,1.168
56.9609375,1.168
56.96484375,1.168
56.96875,1.168
56.97265625,1.168
56.9765625,1.168
56.98046875,1.168
56.984375,1.168
56.98828125,1.168
56.9921875,1.168
56.99609375,1.168
57,1.168
57.00390625,1.168
57.0078125,1.168
57.01171875,1.168
57.015625,1.168
57.01953125,1.168
57.0234375,1.169
57.02734375,1.169
57.03125,1.169
57.03515625,1.169
57.0390625,1.169
57.04296875,1.169
57.046875,1.169
57.05078125,1.169
57.0546875,1.169
57.05859375,1.169
57.0625,1.169
57.06640625,1.169
57.0703125,1.169
57.07421875,1.169
57.078125,1.17
57.08203125,1.17
57.0859375,1.17
57.08984375,1.17
57.09375,1.17
57.09765625,1.17
57.1015625,1.17
57.10546875,1.17
57.109375,1.17
57.11328125,1.17
57.1171875,1.17
57.12109375,1.17
57.125,1.17
57.12890625,1.17
57.1328125,1.17
57.13671875,1.17
57.140625,1.171
57.14453125,1.171
57.1484375,1.171
57.15234375,1.171
57.15625,1.171
57.16015625,1.171
57.1640625,1.171
57.16796875,1.171
57.171875,1.171
57.17578125,1.171
57.1796875,1.171
57.18359375,1.171
57.1875,1.171
57.19140625,1.171
57.1953125,1.171
57.19921875,1.171
57.203125,1.171
57.20703125,1.171
57.2109375,1.171
57.21484375,1.171
57.21875,1.171
57.22265625,1.171
57.2265625,1.172
57.23046875,1.172
57.234375,1.172
57.23828125,1.172
57.2421875,1.172
57.24609375,1.172
57.25,1.172
57.25390625,1.172
57.2578125,1.172
57.26171875,1.173
57.265625,1.173
57.26953125,1.173
57.2734375,1.173
57.27734375,1.173
57.28125,1.173
57.28515625,1.173
57.2890625,1.173
57.29296875,1.173
57.296875,1.173
57.30078125,1.173
57.3046875,1.174
57.30859375,1.174
57.3125,1.174
57.31640625,1.174
57.3203125,1.174
57.32421875,1.174
57.328125,1.174
57.33203125,1.174
57.3359375,1.174
57.33984375,1.174
57.34375,1.174
57.34765625,1.174
57.3515625,1.174
57.35546875,1.174
57.359375,1.175
57.36328125,1.175
57.3671875,1.175
57.37109375,1.175
57.375,1.175
57.37890625,1.175
57.3828125,1.175
57.38671875,1.175
57.390625,1.175
57.39453125,1.175
57.3984375,1.175
57.40234375,1.175
57.40625,1.175
57.41015625,1.176
57.4140625,1.176
57.41796875,1.176
57.421875,1.176
57.42578125,1.176
57.4296875,1.176
57.43359375,1.176
57.4375,1.176
57.44140625,1.176
57.4453125,1.176
57.44921875,1.176
57.453125,1.176
57.45703125,1.176
57.4609375,1.176
57.46484375,1.177
57.46875,1.177
57.47265625,1.177
57.4765625,1.177
57.48046875,1.177
57.484375,1.177
57.48828125,1.177
57.4921875,1.177
57.49609375,1.177
57.5,1.177
57.50390625,1.177
57.5078125,1.177
57.51171875,1.177
57.515625,1.178
57.51953125,1.178
57.5234375,1.178
57.52734375,1.178
57.53125,1.178
57.53515625,1.178
57.5390625,1.178
57.54296875,1.178
57.546875,1.178
57.55078125,1.178
57.5546875,1.178
57.55859375,1.178
57.5625,1.178
57.56640625,1.178
57.5703125,1.178
57.57421875,1.178
57.578125,1.178
57.58203125,1.179
57.5859375,1.179
57.58984375,1.179
57.59375,1.179
57.59765625,1.179
57.6015625,1.179
57.60546875,1.179
57.609375,1.179
57.61328125,1.179
57.6171875,1.179
57.62109375,1.179
57.625,1.18
57.62890625,1.18
57.6328125,1.18
57.63671875,1.18
57.640625,1.18
57.64453125,1.18
57.6484375,1.18
57.65234375,1.18
57.65625,1.18
57.66015625,1.18
57.6640625,1.18
57.66796875,1.181
57.671875,1.181
57.67578125,1.181
57.6796875,1.181
57.68359375,1.181
57.6875,1.181
57.69140625,1.181
57.6953125,1.181
57.69921875,1.181
57.703125,1.181
57.70703125,1.181
57.7109375,1.181
57.71484375,1.182
57.71875,1.182
57.72265625,1.182
57.7265625,1.182
57.73046875,1.182
57.734375,1.182
57.73828125,1.182
57.7421875,1.182
57.74609375,1.182
57.75,1.182
57.75390625,1.182
57.7578125,1.182
57.76171875,1.182
57.765625,1.182
57.76953125,1.183
57.7734375,1.183
57.77734375,1.183
57.78125,1.183
57.78515625,1.183
57.7890625,1.183
57.79296875,1.183
57.796875,1.183
57.80078125,1.183
57.8046875,1.183
57.80859375,1.184
57.8125,1.184
57.81640625,1.184
57.8203125,1.184
57.82421875,1.184
57.828125,1.184
57.83203125,1.184
57.8359375,1.184
57.83984375,1.184
57.84375,1.184
57.84765625,1.184
57.8515625,1.185
57.85546875,1.185
57.859375,1.185
57.86328125,1.185
57.8671875,1.185
57.87109375,1.185
57.875,1.185
57.87890625,1.186
57.8828125,1.186
57.88671875,1.186
57.890625,1.186
57.89453125,1.186
57.8984375,1.186
57.90234375,1.186
57.90625,1.186
57.91015625,1.186
57.9140625,1.186
57.91796875,1.186
57.921875,1.186
57.92578125,1.187
57.9296875,1.187
57.93359375,1.187
57.9375,1.187
57.94140625,1.187
57.9453125,1.187
57.94921875,1.187
57.953125,1.187
57.95703125,1.187
57.9609375,1.188
57.96484375,1.188
57.96875,1.188
57.97265625,1.188
57.9765625,1.188
57.98046875,1.188
57.984375,1.188
57.98828125,1.188
57.9921875,1.189
57.99609375,1.189
58,1.189
58.00390625,1.189
58.0078125,1.189
58.01171875,1.189
58.015625,1.189
58.01953125,1.189
58.0234375,1.189
58.02734375,1.189
58.03125,1.19
58.03515625,1.19
58.0390625,1.19
58.04296875,1.19
58.046875,1.19
58.05078125,1.19
58.0546875,1.19
58.05859375,1.19
58.0625,1.19
58.06640625,1.19
58.0703125,1.19
58.07421875,1.19
58.078125,1.19
58.08203125,1.19
58.0859375,1.19
58.08984375,1.19
58.09375,1.191
58.09765625,1.191
58.1015625,1.191
58.10546875,1.191
58.109375,1.191
58.11328125,1.191
58.1171875,1.191
58.12109375,1.191
58.125,1.191
58.12890625,1.191
58.1328125,1.191
58.13671875,1.191
58.140625,1.191
58.14453125,1.191
58.1484375,1.191
58.15234375,1.191
58.15625,1.192
58.16015625,1.192
58.1640625,1.192
58.16796875,1.192
58.171875,1.192
58.17578125,1.192
58.1796875,1.192
58.18359375,1.192
58.1875,1.192
58.19140625,1.193
58.1953125,1.193
58.19921875,1.193
58.203125,1.193
58.20703125,1.193
58.2109375,1.193
58.21484375,1.193
58.21875,1.193
58.22265625,1.193
58.2265625,1.193
58.23046875,1.193
58.234375,1.193
58.23828125,1.193
58.2421875,1.193
58.24609375,1.193
58.25,1.193
58.25390625,1.193
58.2578125,1.194
58.26171875,1.194
58.265625,1.194
58.26953125,1.194
58.2734375,1.194
58.27734375,1.194
58.28125,1.194
58.28515625,1.194
58.2890625,1.194
58.29296875,1.194
58.296875,1.194
58.30078125,1.194
58.3046875,1.194
58.30859375,1.194
58.3125,1.194
58.31640625,1.194
58.3203125,1.194
58.32421875,1.195
58.328125,1.195
58.33203125,1.195
58.3359375,1.195
58.33984375,1.195
58.34375,1.195
58.34765625,1.195
58.3515625,1.195
58.35546875,1.195
58.359375,1.195
58.36328125,1.195
58.3671875,1.195
58.37109375,1.195
58.375,1.195
58.37890625,1.195
58.3828125,1.195
58.38671875,1.195
58.390625,1.195
58.39453125,1.195
58.3984375,1.195
58.40234375,1.195
58.40625,1.195
58.41015625,1.195
58.4140625,1.195
58.41796875,1.195
58.421875,1.195
58.42578125,1.195
58.4296875,1.195
58.43359375,1.196
58.4375,1.196
58.44140625,1.196
58.4453125,1.196
58.44921875,1.196
58.453125,1.196
58.45703125,1.196
58.4609375,1.196
58.46484375,1.196
58.46875,1.196
58.47265625,1.196
58.4765625,1.196
58.48046875,1.196
58.484375,1.196
58.48828125,1.196
58.4921875,1.196
58.49609375,1.196
58.5,1.196
58.50390625,1.196
58.5078125,1.197
58.51171875,1.197
58.515625,1.197
58.51953125,1.197
58.5234375,1.197
58.52734375,1.197
58.53125,1.197
58.53515625,1.197
58.5390625,1.197
58.54296875,1.197
58.546875,1.197
58.55078125,1.197
58.5546875,1.197
58.55859375,1.197
58.5625,1.197
58.56640625,1.197
58.5703125,1.197
58.57421875,1.197
58.578125,1.197
58.58203125,1.197
58.5859375,1.197
58.58984375,1.197
58.59375,1.197
58.59765625,1.197
58.6015625,1.197
58.60546875,1.197
58.609375,1.197
58.61328125,1.197
58.6171875,1.197
58.62109375,1.197
58.625,1.197
58.62890625,1.197
58.6328125,1.197
58.63671875,1.197
58.640625,1.197
58.64453125,1.197
58.6484375,1.197
58.65234375,1.197
58.65625,1.197
58.66015625,1.197
58.6640625,1.197
58.66796875,1.197
58.671875,1.197
58.67578125,1.197
58.6796875,1.197
58.68359375,1.197
58.6875,1.197
58.69140625,1.197
58.6953125,1.197
58.69921875,1.197
58.703125,1.197
58.70703125,1.197
58.7109375,1.197
58.71484375,1.197
58.71875,1.197
58.72265625,1.197
58.7265625,1.197
58.73046875,1.197
58.734375,1.197
58.73828125,1.198
58.7421875,1.198
58.74609375,1.198
58.75,1.198
58.75390625,1.198
58.7578125,1.198
58.76171875,1.198
58.765625,1.198
58.76953125,1.198
58.7734375,1.198
58.77734375,1.198
58.78125,1.198
58.78515625,1.198
58.7890625,1.198
58.79296875,1.198
58.796875,1.198
58.80078125,1.198
58.8046875,1.198
58.80859375,1.198
